#Frame      Dih_00001    Dih_00002
    2270    -173.7187     -50.9576
    2271    -168.6176     -33.4956
    2272    -174.2472     -35.7619
    2273     163.1507     -80.2122
    2274     169.9351     -49.3191
    2275     161.7236    -126.1131
    2276    -166.3380     -49.5175
    2277     159.0037    -132.5830
    2278    -166.5039     -57.4119
    2279    -171.4415     -28.8309
    2280     176.9024     -66.3777
    2281     176.3630     -43.4455
    2282     160.8646     -99.2835
    2283     148.8610    -148.0973
    2284    -165.9768     -38.0498
    2285    -175.6060     -66.8843
    2286     156.6435      56.2848
    2287     161.1806      55.5012
    2288    -156.0733     -40.8085
    2289    -169.5179     -54.8247
    2290    -171.4020     -56.2395
    2291     147.4277    -142.5184
    2292    -163.4525     -47.1496
    2293     156.4613    -161.0955
    2294    -159.2194     -43.2489
    2295    -165.9797     -36.0821
    2296     161.5452    -143.2399
    2297    -174.2089     -50.0862
    2298     179.8071     -53.9399
    2299    -175.4115     -46.9992
    2300    -178.0702     -45.5763
    2301    -177.6122     -49.1583
    2302     170.5457    -108.8943
    2303     164.7353    -114.6244
    2304    -174.1734    -129.5467
    2305     163.7617     -76.7012
    2306    -156.8289     -54.2828
    2307     174.3509     -50.9808
    2308     165.6236     -50.3441
    2309     163.6201    -139.7393
    2310     172.8740    -133.9145
    2311     149.7126      51.2700
    2312    -171.2817     -54.5405
    2313     173.5958     -73.8266
    2314    -170.1751     -55.1193
    2315     158.0492    -157.2963
    2316    -156.4931     -49.6056
    2317    -177.5657     -43.1689
    2318     179.1303     -37.3526
    2319     172.7226     -48.5672
    2320    -168.3242     -50.3097
    2321    -171.5128     -55.0771
    2322     175.7733     -36.7342
    2323     156.3026    -136.5651
    2324    -165.3188     -34.7776
    2325    -169.0447     -41.5579
    2326     151.2444    -158.7839
    2327    -157.9855     -36.5306
    2328    -158.8613     -41.1817
    2329    -179.1801     -39.6987
    2330    -164.5288     -38.1225
    2331    -167.6290     -38.3351
    2332    -178.8335     -54.4468
    2333    -171.8578     -61.2797
    2334    -171.6289     -35.4996
    2335     153.4087    -122.9120
    2336    -168.6880     -57.4192
    2337    -166.3435     -31.1533
    2338     172.2901     -89.0436
    2339     163.2595    -103.7372
    2340    -169.7128     -24.2448
    2341     167.2773     -43.8572
    2342     168.1526     -99.4582
    2343    -156.1262     -42.2457
    2344     168.9931    -156.4422
    2345     164.2648    -111.3892
    2346     153.7571    -145.8442
    2347     172.2954     -37.1552
    2348    -177.0713      55.6383
    2349    -164.2189     -54.8935
    2350     171.6306     -95.6035
    2351    -164.5511     -43.5247
    2352     177.2204    -117.0754
    2353     169.6019     -49.6830
    2354     177.7142     -29.2017
    2355    -177.0979     -38.2734
    2356     155.6011    -168.5459
    2357     164.3640    -146.0383
    2358    -171.3361     -53.9776
    2359    -147.7262     -40.2835
    2360     166.6623     -51.1080
    2361     164.2351     -88.9747
    2362     153.1965     -72.6799
    2363     160.3443    -141.8896
    2364    -168.0917     -44.4270
    2365    -176.0404     -65.3551
    2366    -173.9616     -40.4736
    2367    -174.9895     -72.0932
    2368    -167.5538     -45.2134
    2369    -175.9014     -39.4747
    2370    -171.5041     -43.3594
    2371     177.3182     -45.4581
    2372     149.7997      59.0534
    2373    -177.5002     -56.5461
    2374    -156.9545     -33.0528
    2375     168.2249      57.1868
    2376    -163.6698     -62.9332
    2377    -174.1834     -62.6933
    2378     175.6440     -61.3515
    2379    -177.6407     -44.7899
    2380     147.3871    -138.3243
    2381    -155.3996     -52.6939
    2382    -163.8746     -43.3299
    2383     160.4360      48.0255
    2384     150.9598    -136.4710
    2385     166.2353     -71.6628
    2386    -170.2902     -49.5938
    2387     167.6403     -90.8623
    2388     160.7670      32.4390
    2389    -164.7154     -37.6149
    2390    -159.4125     -47.5350
    2391    -160.7607     -10.3253
    2392    -167.0417     -42.4046
    2393     167.5212     -60.4900
    2394    -163.4665     -38.3607
    2395     171.9005      44.1543
    2396     161.9452      69.9095
    2397     156.9562    -173.7705
    2398     163.1488    -164.4059
    2399    -167.6050     -28.0488
    2400    -162.1390     -65.2632
    2401     154.8650      57.8544
    2402     176.5007     -42.7919
    2403     178.0097     -40.5059
    2404    -179.8888     -46.4597
    2405     157.0197    -129.5454
    2406    -175.2153     -48.4310
    2407     179.9088     -41.7215
    2408    -175.9229     -78.7388
    2409    -170.1967     -41.1282
    2410    -157.4452     -49.0289
    2411    -154.0353     -52.4748
    2412     169.2350     -92.7571
    2413     164.1797    -169.8293
    2414     170.9210    -127.7752
    2415     166.7436    -104.0135
    2416    -176.2781     -42.6252
    2417    -156.2747     -43.8274
    2418     166.5934     -69.0904
    2419    -172.6861     -39.0873
    2420    -173.7932     -82.9510
    2421    -174.6712     -56.6850
    2422     177.6533     -56.3969
    2423    -157.0684     -39.0751
    2424    -166.8093     -42.6504
    2425    -168.6697     -50.6951
    2426    -171.9788     -30.2422
    2427     167.0315    -163.0622
    2428     172.5188     -45.7782
    2429    -158.3138     -39.7070
    2430     139.1154      49.3604
    2431     178.9496     -77.8870
    2432    -166.5279     -53.7240
    2433    -157.7388     -36.9351
    2434     169.6000     -31.0083
    2435    -178.2242     -69.4145
    2436     161.3891     -98.2535
    2437     179.6391     -39.2426
    2438    -150.8703     -28.9040
    2439     178.1632     -38.3309
    2440    -177.3064     -40.2463
    2441    -173.8464     -40.2350
    2442     170.1295     -76.1413
    2443    -175.2259     -45.0844
    2444    -157.1883     -62.8668
    2445     176.3867     -70.1895
    2446     178.5950     -56.4717
    2447     177.7950     -45.6274
    2448    -168.0739     -30.0286
    2449    -173.7248      39.2374
    2450     175.1600     -97.9942
    2451    -167.1433     -49.1204
    2452    -168.7442     -25.6147
    2453    -177.3750     -68.8414
    2454    -169.7993     -28.9851
    2455    -163.7731     -53.8661
    2456     156.6085      47.7815
    2457    -168.3918     -33.5575
    2458    -151.1781     -32.1128
    2459     165.2731    -156.7722
    2460    -171.6958     -44.4339
    2461    -162.3222     -50.4214
    2462     146.5980    -170.4915
    2463    -166.4410     -61.6725
    2464     149.0797      59.8547
    2465     148.9465    -136.0095
    2466     155.5142    -157.2456
    2467    -177.0596     -42.4162
    2468     157.2293      70.3249
    2469    -169.6139     -41.5097
    2470    -160.3383     -34.4814
    2471    -157.7090     -33.7708
    2472    -163.9205     -54.5015
    2473     173.9701     -35.6464
    2474    -173.6978     -74.2259
    2475     175.2441     -81.3534
    2476    -177.2597     -38.1516
    2477    -160.6749     -53.4476
    2478    -152.7999     -37.2739
    2479    -173.6779     -29.7579
    2480     161.5787    -104.1208
    2481     175.0808     -32.0213
    2482     144.6487    -127.0458
    2483    -167.0813     -49.2793
    2484    -166.0510     -70.4735
    2485    -164.7665     -59.7488
    2486    -166.0127     -23.7830
    2487     159.5355    -133.5581
    2488     164.5894    -152.4303
    2489     171.6791    -146.4157
    2490    -179.8844     -36.6644
    2491    -154.7070     -52.8747
    2492     171.5386    -145.7642
    2493     160.9355     179.2753
    2494     173.1401    -140.0584
    2495    -170.6189     -37.4346
    2496    -167.1943     -20.6575
    2497     161.4191      44.4535
    2498     179.8308     -71.3272
    2499    -170.8778     -57.1356
    2500     156.1005    -137.3376
    2501     148.4006    -125.9665
    2502    -179.0600     -56.0061
    2503     166.8543    -142.1516
    2504    -176.9937     -51.6705
    2505    -177.0446     -59.6241
    2506    -162.4343     -32.7238
    2507     164.8484    -106.5796
    2508     172.0034     -97.0320
    2509     176.0717     -55.2065
    2510     155.7170    -160.0117
    2511     177.1122     -43.3420
    2512     172.6230      64.4792
    2513     155.6519    -123.6287
    2514    -162.0277     -37.4425
    2515    -162.8487     -52.0021
    2516     159.0085    -117.8692
    2517    -167.2044     -32.6173
    2518    -161.2405     -43.7150
    2519     164.1574    -150.4064
    2520    -176.1848     -62.4442
    2521     155.8028    -158.5115
    2522    -172.1572     -79.1313
    2523     170.4098     -89.7704
    2524     179.4479     -41.1966
    2525     163.6724      59.6482
    2526    -165.7154     -37.3136
    2527    -163.2665     -40.1678
    2528    -166.7382     -54.5769
    2529     161.7775      36.4909
    2530     167.6295     -78.4737
    2531     146.9390    -164.5399
    2532     162.8092    -117.4990
    2533     144.8633    -153.3592
    2534    -143.2995     -45.4803
    2535     155.4330    -158.9215
    2536     168.5571    -157.1710
    2537    -161.0472     -46.4086
    2538    -177.6123     -93.1640
    2539    -171.2244     -33.6562
    2540     141.2550    -144.5320
    2541    -166.6685     -34.3039
    2542    -160.5679     -55.6278
    2543    -168.3253     -42.1335
    2544    -169.6773     -58.9613
    2545     157.5143    -151.1938
    2546    -152.7656     -36.7448
    2547     179.7978     -29.5956
    2548    -163.2790     -41.2607
    2549    -176.7104     -25.0622
    2550     154.0011    -141.9226
    2551    -162.9670     -13.1796
    2552     150.1083    -120.4564
    2553     154.9038    -148.2727
    2554    -170.6592     -44.6595
    2555    -155.0861     -36.2238
    2556     151.3998    -119.2543
    2557    -173.6418     -72.7597
    2558     176.3635     -99.4665
    2559    -177.3716     -34.5106
    2560    -159.8951     -47.2697
    2561    -164.6269     -52.3414
    2562     174.6500     -89.0199
    2563     170.4539     -45.3452
    2564     173.8632    -109.4509
    2565    -177.2640     -43.6784
    2566    -175.8513     -42.9491
    2567     141.8628    -166.6447
    2568    -173.9256     -33.4783
    2569    -177.6854     -40.2601
    2570     172.8029     -59.3788
    2571    -172.9466     -59.1769
    2572    -173.8794     -45.2517
    2573    -178.4762     -38.5622
    2574    -170.3239     -47.6458
    2575    -165.4520     -50.2199
    2576    -172.7855     -46.7722
    2577    -164.6526     -50.3337
    2578    -171.4837     -58.2923
    2579    -166.7261     -58.8877
    2580    -174.4216     -47.6289
    2581    -141.0061     -40.9184
    2582    -170.6702     -54.9077
    2583     176.3473     -57.8081
    2584    -168.5353     -68.7339
    2585    -178.2596     -89.2898
    2586    -173.9112     -21.4109
    2587     163.0828     -83.5898
    2588    -164.5480     -34.0490
    2589    -160.1419     -53.1971
    2590    -168.7644     -66.3733
    2591    -158.3155     -53.9284
    2592    -161.3920     -49.0400
    2593    -157.7486     -35.2833
    2594    -169.7197     -38.8828
    2595     173.8149     -53.0069
    2596    -156.2953     -57.8799
    2597    -172.1629     -54.9260
    2598     162.9856      60.9569
    2599     150.1786    -155.6550
    2600     158.0015    -134.9041
    2601    -162.8647     -45.7990
    2602     175.9226     -61.9180
    2603     175.3724    -157.3051
    2604    -153.9176     -49.5311
    2605    -157.9892     -28.9686
    2606     176.6165     -71.4665
    2607    -167.8277     -60.2963
    2608    -171.6928     -30.5549
    2609     155.0086    -152.6438
    2610     154.1275    -148.9750
    2611     166.9279     -84.9030
    2612     155.1369     -65.5819
    2613    -165.2944     -45.1094
    2614     159.4283    -157.5090
    2615     163.0876      55.8362
    2616     162.7412    -126.1035
    2617     157.6098    -151.3386
    2618     176.2734     -65.8761
    2619     172.1994     -86.6781
    2620    -165.4911     -53.6571
    2621    -176.0476     -41.5570
    2622     148.9006    -161.4411
    2623    -169.0996     -38.9983
    2624    -179.1644     -50.1445
    2625    -176.1053     -60.3581
    2626    -171.4272     -57.9195
    2627     153.8211    -151.6457
    2628    -174.3218     -31.8937
    2629     172.9124    -138.0076
    2630     160.4721    -129.9896
    2631     149.4305      61.1295
    2632     176.2672     -79.6715
    2633    -173.4819     -35.5746
    2634     175.9566     -55.7603
    2635    -161.3827     -50.7210
    2636    -168.3918     -42.9139
    2637    -150.9437     -55.5412
    2638    -176.8060     -42.1845
    2639     179.3238     -37.7454
    2640    -157.3655     -43.9817
    2641     177.9524     -47.5281
    2642    -170.8570    -106.2021
    2643     174.4314     -87.1088
    2644     146.0366     179.6492
    2645     157.9045    -148.1241
    2646    -160.8504     -32.2826
    2647    -153.5944     -52.4790
    2648    -177.5103     -50.8176
    2649     146.2383      58.5041
    2650    -170.2845     -11.4552
    2651     174.0014    -104.5095
    2652     166.3325     -84.5885
    2653    -177.1612      19.4588
    2654    -167.1384     -50.7980
    2655     164.3286    -146.6057
    2656    -174.3102     -37.6697
    2657     166.1996    -122.4188
    2658     170.4450     -34.1835
    2659     176.3052     -50.9574
    2660    -165.1090     -58.7578
    2661     151.0938     -72.6254
    2662    -171.8758     -64.6095
    2663    -177.8290     -40.3133
    2664    -158.7173     -27.4363
    2665     169.2014    -149.7518
    2666    -164.6269     -52.3414
    2667    -165.5698     -44.8396
    2668    -164.1208     -41.3223
    2669    -159.9909     -49.0601
    2670    -179.6652     -45.9155
    2671    -171.6359     -30.7876
    2672     179.8561     -68.3736
    2673     165.1631      10.3288
    2674    -178.0870     -41.6962
    2675     173.7227     -95.2065
    2676     175.1444     -69.1741
    2677    -151.5222     -68.4012
    2678    -168.8852     -43.5078
    2679    -169.8161     -24.4250
    2680     172.5148     -47.2457
    2681     177.7889     -96.1823
    2682    -174.8426     -45.1656
    2683    -166.4763     -47.9421
    2684     157.2818     -77.4818
    2685    -165.4001     -38.8632
    2686    -167.7840     -69.9789
    2687     167.4715     -49.9866
    2688     177.9743     -46.1158
    2689    -173.7742     -43.9774
    2690    -158.5337     -43.6958
    2691    -169.4065     -35.6515
    2692     159.8167    -140.3248
    2693     153.6575      57.3003
    2694    -158.8235     -37.0869
    2695     145.6956      23.6870
    2696     173.6565     -35.3865
    2697    -165.8607     -28.2488
    2698    -172.2385     -45.6424
    2699     154.6839    -168.2839
    2700    -159.0936     -22.1208
    2701    -177.8439     -75.2226
    2702    -167.6315     -56.3875
    2703     161.5588    -157.0465
    2704     168.9624     -91.7282
    2705    -159.4765     -58.5114
    2706    -173.2710     -45.4986
    2707     176.8299    -113.5459
    2708    -172.3121     -44.7518
    2709    -158.1927     -11.5199
    2710    -169.4406     -50.1507
    2711    -171.9073     -55.1100
    2712    -163.9333     -53.6885
    2713     177.9542     -93.4130
    2714    -154.2052     -49.4749
    2715    -176.0269     -47.2266
    2716     155.4366    -154.5902
    2717    -174.1622     -32.7286
    2718    -176.4358     -86.9429
    2719     151.8160      76.4903
    2720     173.9081    -112.7723
    2721     177.5791     -51.6316
    2722    -162.6311     -48.3203
    2723    -162.7034     -35.4273
    2724    -161.4610     -38.4498
    2725     168.5601     -98.8783
    2726    -167.7806     -35.2472
    2727     157.2665      39.2776
    2728    -162.7383     -33.8645
    2729     156.8434    -151.1838
    2730     166.7296    -101.6283
    2731     170.6415     -69.8427
    2732     151.0758    -169.9705
    2733    -175.2776     -23.1198
    2734     155.6124    -120.0826
    2735     172.8248     -62.3899
    2736    -178.4281     -42.4807
    2737    -174.6105     -38.6380
    2738     165.1288     -61.6380
    2739     162.8436     -92.7525
    2740    -169.1942     -41.3986
    2741    -158.5479     -39.8396
    2742    -157.3949     -37.3272
    2743     162.2822    -124.6376
    2744    -171.9660    -104.4913
    2745    -176.1283     -59.3049
    2746     160.7184     -93.0927
    2747     167.4210     -46.7192
    2748    -173.9299     -64.7815
    2749    -158.7504     -37.4848
    2750     173.7487     -95.1013
    2751     154.3023    -136.4939
    2752     144.8836     -89.2672
    2753    -166.5376     -65.0250
    2754    -174.9616     -50.9950
    2755     167.4772     -91.8353
    2756    -167.4117     -36.6680
    2757     163.9480      37.7661
    2758     165.1119    -147.9955
    2759    -147.3646     -43.3502
    2760    -158.5710     -46.9583
    2761    -159.1061     -47.7438
    2762    -137.8130     -47.2727
    2763    -175.1124     -55.4471
    2764    -158.2825     -30.5388
    2765     153.1257      83.3858
    2766    -179.2966    -113.1505
    2767     179.7844     -49.7315
    2768    -177.5651     -67.0416
    2769    -169.4799     -35.9103
    2770    -162.4771     -18.9621
    2771     167.5189    -165.4570
    2772     175.6505     -38.3293
    2773    -171.4111     -71.6320
    2774     155.9432      48.7481
    2775     149.8226    -154.0276
    2776     144.4706      33.3596
    2777    -173.8827     -52.4245
    2778     154.4240    -151.2992
    2779    -175.4920     -37.5387
    2780     170.8688    -132.7609
    2781    -155.1156     -58.6921
    2782     148.4553    -159.6686
    2783     161.1514     -46.1405
    2784     155.3216    -160.9422
    2785    -161.7302     -23.9056
    2786     163.8132    -107.2541
    2787    -175.2208     -57.5134
    2788     174.5070     -55.2718
    2789     157.8391    -161.0395
    2790    -177.5912     -84.9551
    2791    -163.2850     -49.4179
    2792     166.5882     -76.2494
    2793    -173.9904     -52.2501
    2794     177.7467     -48.3459
    2795    -179.6800     -94.4461
    2796     166.7992     -62.9555
    2797    -157.0528     -27.9149
    2798     151.6099    -131.9896
    2799     157.9243    -148.1225
    2800     173.1455     -74.8211
    2801    -173.0538     -58.1080
    2802     168.8922      61.9680
    2803    -150.9085     -43.1867
    2804    -167.3764     -43.7729
    2805    -169.9169     -41.1431
    2806     161.3691      50.8019
    2807    -175.0141     -33.7892
    2808     159.9852     -72.3635
    2809     176.9960     -66.6083
    2810    -178.3467     -80.7611
    2811     160.3014     -85.8997
    2812    -143.9675     -39.6837
    2813    -169.9186     -59.8020
    2814     157.2601    -151.8417
    2815    -142.2465     -38.8813
    2816    -163.3723     -23.4499
    2817    -175.3579     -53.2081
    2818     176.5813     -49.0842
    2819    -169.9782     -56.8338
    2820     166.1420     -29.3277
    2821    -171.6802     -55.5959
    2822    -175.2766     -51.7332
    2823     176.8175     -31.6246
    2824    -176.4790     -39.3089
    2825     166.7244     -69.5110
    2826    -161.6281     -28.3712
    2827     166.5435    -124.6181
    2828    -161.8995     -47.4659
    2829     170.0886      44.9874
    2830    -176.0099     -28.9798
    2831     164.6288    -100.0443
    2832    -159.2106     -37.1757
    2833    -156.4937     -42.3898
    2834     173.5544    -149.5237
    2835    -165.0907     -43.7725
    2836    -161.3594     -49.7968
    2837     146.0753    -150.4337
    2838     173.7811     -54.2778
    2839     152.7758    -120.5374
    2840     152.2147    -128.3133
    2841    -166.0635     -54.7573
    2842    -179.6502     -45.6579
    2843     158.9490    -132.1800
    2844    -175.0643     -49.0624
    2845    -164.0982     -54.2604
    2846     162.6460      52.0007
    2847     161.5283    -132.1302
    2848    -165.0851     -28.3704
    2849    -179.4323    -118.4864
    2850    -170.7745    -116.7638
    2851    -147.7320     -45.3011
    2852    -168.7011     -38.4324
    2853    -176.0064     -52.7880
    2854     173.1943    -155.8229
    2855    -148.0712     -33.9191
    2856    -173.4937     -50.7455
    2857    -178.9636     -57.7111
    2858    -176.5866     -13.4641
    2859    -167.8991     -54.7393
    2860     171.4256    -100.4537
    2861    -157.8654     -33.5858
    2862    -161.9662     -57.0674
    2863    -162.3511     -47.8840
    2864     137.7588    -152.5787
    2865    -179.2324     -56.4217
    2866    -161.8446     -46.0501
    2867     167.1890    -107.8144
    2868     153.5321      60.4248
    2869    -166.6322     -42.3343
    2870     153.5988      48.3706
    2871     168.8105     -30.3734
    2872    -163.8284     -21.3127
    2873     179.0381     -82.2214
    2874     162.7736      30.1498
    2875    -177.9184     -34.7159
    2876     154.9847    -154.7533
    2877     161.9735     -93.9932
    2878    -179.7654     -49.1787
    2879    -176.5096     -55.3041
    2880     178.6474     -32.5023
    2881    -165.4803     -36.0890
    2882    -164.9099     -38.6698
    2883     177.7918     -45.0475
    2884    -162.7001     -35.0960
    2885     165.9117    -103.7581
    2886     179.5217     -55.3631
    2887     167.3202     -42.7772
    2888    -165.0882     -58.5405
    2889    -161.0337     -52.5760
    2890     151.3294      55.7288
    2891    -158.8421     -51.3323
    2892    -172.2700     -53.5165
    2893     166.5063    -134.3606
    2894    -172.1130     -60.0621
    2895     158.6612    -160.2735
    2896    -168.7994     -57.3486
    2897     141.1959    -157.7586
    2898     164.0594     -86.0994
    2899    -169.7488     -36.4569
    2900     163.4294     -97.8262
    2901     151.4000      46.9413
    2902     179.4724     -78.3719
    2903     148.9635    -146.5781
    2904    -155.5538     -47.3490
    2905    -168.6236     -63.1435
    2906    -162.8402     -22.4946
    2907     173.0598     -74.2949
    2908    -176.4670     -38.8136
    2909    -171.4503     -53.7290
    2910     172.2781     -59.2276
    2911     167.1977     -64.5665
    2912    -179.9313     -46.9262
    2913     146.3219    -151.5512
    2914     172.7358     -72.5823
    2915    -166.6495     -43.9279
    2916    -157.5425     -27.4640
    2917     172.9138     -75.6198
    2918     175.6389     -52.9735
    2919    -173.4528     -38.5417
    2920    -168.3581     -58.4927
    2921    -170.3798     -53.5291
    2922     165.0724    -149.4392
    2923     169.8507      49.2521
    2924     169.6849     -65.6715
    2925     178.7826     -56.7364
    2926    -161.6471     -51.4773
    2927     176.7664     -52.6527
    2928     169.4583     -56.4890
    2929    -160.8406     -48.8710
    2930    -176.9908     -50.5944
    2931    -167.7819     -41.1686
    2932     179.2533    -109.4929
    2933    -157.2669     -45.0351
    2934     164.5023     -99.9001
    2935    -165.8876     -57.5825
    2936     137.8298      51.5757
    2937     152.5994      51.6384
    2938    -162.8545     -39.3505
    2939     154.4935    -173.9199
    2940    -178.6780     -71.3605
    2941    -173.5890     -31.6393
    2942    -179.1954    -108.9564
    2943    -167.7181     -34.4754
    2944     172.7263    -149.3265
    2945     151.4739      58.5575
    2946     174.8306     -37.9336
    2947    -157.1475     -28.6293
    2948     179.0391     -52.2383
    2949     173.9447    -136.6269
    2950     145.7347    -109.8521
    2951    -164.1363     -27.4929
    2952    -176.0350     -41.1656
    2953     176.3722      26.2692
    2954     145.1779    -168.1512
    2955    -158.5803     -50.3715
    2956    -153.4574     -39.2059
    2957    -163.0881     -62.7296
    2958     148.7693    -163.9920
    2959    -144.2305     -46.8313
    2960    -175.1225     -51.0877
    2961    -165.7102     -50.8653
    2962    -169.6657     -39.4795
    2963     163.0529    -111.2982
    2964    -158.2708     -30.5159
    2965    -167.0048     -47.7055
    2966     159.5686    -149.9492
    2967     178.4791     -44.8029
    2968    -158.1810     -52.8228
    2969     149.8507    -151.5810
    2970     155.3915    -133.6341
    2971     161.3627    -150.5323
    2972     152.6228     -86.6610
    2973    -175.4011     -48.1551
    2974     171.1973     -48.0521
    2975     173.8794    -156.1296
    2976    -163.3892     -52.6073
    2977     171.2312    -157.8217
    2978     175.8612     -50.9534
    2979    -163.3567     -58.9371
    2980    -158.1239     -25.6584
    2981     157.3433     -51.8440
    2982     173.2037     -75.0258
    2983     155.2191    -126.0526
    2984    -174.5612     -51.9962
    2985    -168.6969     -46.4028
    2986     176.4688     -50.7635
    2987    -169.8490     -35.9277
    2988    -172.0085     -64.7760
    2989     154.7203     -55.9564
    2990    -169.4119     -52.8117
    2991     178.0780     -36.2174
    2992    -163.8724     -31.1916
    2993     177.6735     -43.0400
    2994     179.8906     -61.2867
    2995     160.7174      38.0332
    2996    -164.8751     -40.2741
    2997    -165.3059     -25.7272
    2998     165.9454     -94.1171
    2999    -163.4956     -39.5149
    3000     162.9276    -171.3765
    3001    -154.9863     -38.1590
    3002     172.8296     -68.9133
    3003     155.1623    -149.9715
    3004     172.2802     -48.3355
    3005    -166.9882     -36.5714
    3006    -158.8293     -49.6258
    3007    -167.9789     -46.0962
    3008    -164.2511     -45.7045
    3009     157.5761    -117.2578
    3010    -167.9799     -31.7490
    3011     165.3182     -68.1772
    3012    -179.4810     -36.3642
    3013     156.2633      64.8703
    3014    -175.6726     -38.7178
    3015     170.8524    -102.3682
    3016     173.9311    -148.9510
    3017    -172.5573     -49.5823
    3018    -170.0498     -42.9951
    3019    -167.5819     -52.2229
    3020    -158.7093     -48.9315
    3021     177.0685     -48.0327
    3022    -163.7708     -53.4413
    3023    -154.6869     -41.4809
    3024    -168.6440     -37.1071
    3025     179.4428    -105.0169
    3026     160.1953    -117.7725
    3027    -151.7127     -47.2408
    3028    -165.8257     -38.8165
    3029     177.6798     -59.3502
    3030     141.7692    -165.3093
    3031     156.5917      60.2378
    3032    -147.5758     -26.2699
    3033    -173.9748     -44.0878
    3034     157.0364    -140.1537
    3035    -146.5589     -43.4049
    3036     161.4541    -103.2738
    3037    -172.8929     -42.9420
    3038    -164.5066     -46.0633
    3039     176.4738    -143.2044
    3040     156.7407    -178.5618
    3041    -173.8991     -66.9615
    3042     175.2278     -92.8133
    3043     171.3290    -157.2335
    3044    -172.4577     -33.4236
    3045     149.4305      61.1295
    3046     148.0918    -152.8754
    3047    -167.3797     -31.6846
    3048     179.9900     -82.1166
    3049    -174.1491     -63.3100
    3050     143.5679    -112.1051
    3051     171.6330     -76.6667
    3052    -172.7498     -54.3310
    3053     175.5981     -62.9429
    3054    -171.6399     -40.4936
    3055    -178.2222     -46.8452
    3056    -160.4870     -31.7974
    3057    -161.5294     -48.4040
    3058     150.3173    -166.3269
    3059     172.5364      41.3904
    3060     179.7133     -89.4327
    3061     172.0446     -95.9231
    3062     177.6235     -70.4267
    3063     157.6392     -94.7983
    3064    -164.9745     -40.8047
    3065    -178.3993     -31.1204
    3066     150.5365    -175.2274
    3067     164.9463    -162.0186
    3068    -171.2006     -27.0082
    3069    -159.6841     -45.1457
    3070    -143.2730     -32.3147
    3071    -173.6595     -48.4809
    3072     150.4194    -153.4768
    3073     158.0988      67.4220
    3074    -171.3350     -34.8644
    3075     173.8530     -85.3615
    3076     176.2160     -52.8978
    3077     154.0556      16.6440
    3078     163.1265    -160.4736
    3079     150.4569     -84.0150
    3080     163.6367    -141.8337
    3081     170.5148     -92.8433
    3082     173.9602     -47.1558
    3083     171.7055     -57.0527
    3084    -179.9282     -54.2640
    3085     162.9013    -162.0512
    3086    -175.4315     -48.4435
    3087     140.7729    -138.8548
    3088    -168.2501     -25.3690
    3089     149.9121    -155.6984
    3090     164.2967    -117.1641
    3091    -160.0435     -25.8953
    3092     173.3822    -132.9482
    3093    -171.9906     -60.4896
    3094    -163.7635     -35.1622
    3095    -165.7712     -52.8777
    3096     177.6661     -83.8414
    3097    -169.0527     -47.2849
    3098    -176.3697     -47.0457
    3099     161.0821    -157.2966
    3100    -175.1236     -33.0969
    3101     155.7319    -145.6039
    3102    -177.7932     -33.6926
    3103    -164.8049     -50.7558
    3104     161.6213    -144.9997
    3105     170.4264     -52.3638
    3106     157.1442    -154.3150
    3107    -169.8626     -34.9487
    3108     155.7472    -147.4691
    3109     166.0330    -115.3960
    3110     174.7218    -155.6075
    3111    -162.7928     -39.1207
    3112    -169.3524     -35.0100
    3113     175.6566     -77.7364
    3114    -162.9119     -36.7435
    3115    -163.7664     -69.8971
    3116     169.2680     -96.1723
    3117    -166.0903     -46.3033
    3118     162.0582     178.2697
    3119    -158.9475     -30.5870
    3120     174.6554    -103.9779
    3121     152.5020      47.4326
    3122     151.7064    -146.9959
    3123     175.5689     -61.0074
    3124    -164.8373     -56.1286
    3125     162.3658    -104.2737
    3126     176.9192     -60.8033
    3127     166.8761    -118.5018
    3128    -179.2521     -72.8891
    3129     178.6617     -49.3233
    3130    -174.2060     -27.6773
    3131     142.7261    -159.1931
    3132    -178.3331      53.8486
    3133     168.2601     -46.5326
    3134    -162.7498     -31.6517
    3135    -162.3463     -49.5647
    3136    -166.6174     -63.3729
    3137    -172.7316     -38.3319
    3138    -167.7575     -41.9746
    3139     166.1991     -91.1944
    3140     156.5391    -132.4385
    3141     157.9564     -78.0127
    3142     169.9730    -171.8545
    3143    -179.2326     -32.1135
    3144     166.7367     -57.9127
    3145     170.7904     -46.2021
    3146    -166.5147     -56.8463
    3147    -167.8652     -45.5769
    3148    -167.4555     -71.3433
    3149    -165.2225     -50.6201
    3150     160.0738    -100.6068
    3151    -169.6272     -29.6539
    3152    -173.3792     -41.9367
    3153     179.2812     -34.3903
    3154    -171.0001     -55.5228
    3155     152.9354    -140.7772
    3156     173.3138     -37.3630
    3157     161.8188    -162.2389
    3158     165.8977    -102.2328
    3159    -170.3668     -37.3753
    3160    -158.9594     -44.2702
    3161    -162.0515     -87.0943
    3162     179.8162     -79.3997
    3163    -162.1596     -46.1533
    3164    -161.1479     -41.0889
    3165     162.0884    -156.9415
    3166    -155.9664     -55.4478
    3167    -179.8422     -43.3763
    3168    -172.5740     -27.9735
    3169    -178.3291     -71.5928
    3170     156.4037      56.3141
    3171     176.4990     -60.0825
    3172    -179.7139     -93.6328
    3173    -178.6628     -48.9878
