#Frame      Dih_00001    Dih_00002
    4518     154.0242    -177.1395
    4519     162.1762    -158.3196
    4520     171.0254    -146.8319
    4521     146.9223    -174.8574
    4522     168.2471    -161.6414
    4523     139.2261     174.7209
    4524     158.2826     177.0764
    4525     147.4643    -162.7700
    4526     153.5169    -176.2917
    4527     160.0284    -158.3205
    4528     161.9233    -156.0670
    4529     145.9128     170.3481
    4530     161.1555    -156.7241
    4531     162.6903    -162.5280
    4532     172.7827     178.7192
    4533     156.4196    -169.9783
    4534     163.1151    -170.8306
    4535     176.0026     168.1234
    4536     159.7059    -174.1853
    4537     159.9253    -149.4258
    4538     173.7747    -164.6051
    4539     157.2352    -158.9823
    4540     170.6554     177.7098
    4541     148.7696    -166.8283
    4542     171.5088    -150.4130
    4543     164.2066    -161.9207
    4544     172.7869    -170.2866
    4545     156.3832    -150.9910
    4546     148.4428    -157.1144
    4547     167.0391    -169.4584
    4548     177.6663    -163.7950
    4549    -176.4278    -154.6740
    4550     162.0202    -165.3525
    4551    -177.7781    -147.0897
    4552     147.2735     175.2606
    4553     159.7074    -170.5153
    4554     145.7139     171.2816
    4555     162.3465    -166.6958
    4556     167.6969    -140.3877
    4557     178.7228    -152.6186
    4558     167.4114    -166.7244
    4559     163.1764    -175.1394
    4560     164.2070    -150.4599
    4561     159.3029    -148.0037
    4562     167.4119    -146.9358
    4563     154.0483     178.8563
    4564     140.3744    -158.1960
    4565     152.1218    -173.2680
    4566     157.9774     178.9628
    4567     144.1562    -172.5876
    4568     155.6239    -161.4651
    4569     167.8903    -156.8283
    4570     161.8596    -178.4530
    4571     174.1520    -160.6742
    4572     154.7273    -177.2456
    4573     165.6606     173.6182
    4574     162.9511    -160.2221
    4575     166.8520    -168.5672
    4576     154.9459    -167.0933
    4577     157.7026    -161.5032
    4578     173.1610    -164.7152
    4579     155.0568    -178.8861
    4580     173.0160    -166.2326
    4581     163.3165    -160.9108
    4582     159.2756    -171.7805
    4583     171.5493    -137.4088
    4584     162.4971    -160.1023
    4585     154.2985    -176.6995
    4586     171.0073    -153.4745
    4587     143.0229    -177.1351
    4588     163.6085    -159.3495
    4589     153.6971    -167.9580
    4590     168.6717    -158.7812
    4591     163.8838    -148.7789
    4592     149.5822    -142.6329
    4593     142.8965     159.5693
    4594     156.0186    -167.7251
    4595     167.0369    -166.8050
    4596     157.2109    -149.5409
    4597     178.7359    -103.5798
    4598     159.0280    -175.1158
    4599     164.6118    -163.0815
    4600     142.5829    -167.6246
    4601     170.2031    -178.8710
    4602     170.7499    -151.4978
    4603     154.0574    -163.8241
    4604    -175.2744    -155.4265
    4605     150.7187    -138.5446
    4606     161.8039    -177.6102
    4607     158.3245    -162.4278
    4608     160.8175    -166.1254
    4609     162.3756    -165.4885
    4610     167.6884    -170.5173
    4611     165.7032    -146.2724
    4612     149.8947     162.6615
    4613     165.3306    -149.1652
    4614     154.0098    -165.9901
    4615     153.1741    -158.2439
    4616     161.9108    -151.3148
    4617     158.9437     178.3005
    4618     174.1624    -172.4755
    4619     163.8058     178.2611
    4620     163.8833    -161.0516
    4621     174.6030    -155.2688
    4622     160.3859    -165.8051
    4623     153.3196    -156.2765
    4624     155.2756    -168.2659
    4625     164.8173    -140.5897
    4626     177.4509    -146.1928
    4627     176.9020    -175.6218
    4628     159.0785    -159.3268
    4629     164.5359    -167.3029
    4630     162.7129    -168.1951
    4631     168.8586    -176.6825
    4632     164.3248    -169.8312
    4633     150.8387    -160.5037
    4634     151.2841    -175.1680
    4635    -177.7629     176.0590
    4636     166.9009     178.4793
    4637     164.2562    -154.9630
    4638     161.8716    -176.7442
    4639     148.2902    -157.9797
    4640     156.7768    -171.9415
    4641     161.6971    -173.8632
    4642     135.5226     179.7683
    4643     167.6344    -150.4345
    4644    -179.3117     178.5021
    4645     164.6747    -153.0946
    4646     167.9017    -169.6951
    4647     174.2237    -138.3978
    4648     172.7941    -177.4698
    4649     158.7405    -154.7597
    4650     157.5869    -135.2305
    4651     174.8596    -149.7856
    4652     156.2618    -141.2477
    4653     170.5272    -160.0475
    4654     151.5503    -177.3958
    4655     149.8760    -168.8277
    4656     171.2155    -129.7075
    4657    -175.5761    -164.7873
    4658     168.7655    -155.0611
    4659     157.4835    -141.7296
    4660     153.0990    -175.7835
    4661     160.6089    -175.7694
    4662     158.6175    -152.9181
    4663     164.0789    -148.9435
    4664     164.2013    -170.1063
    4665     178.8514    -166.3140
    4666     169.1000    -141.8137
    4667     162.8572    -164.4665
    4668     167.1798    -160.4190
    4669     156.2293    -177.4487
    4670     170.3182    -151.5199
    4671     166.9426    -168.8954
    4672     166.7670    -159.1136
    4673     158.0088    -152.7443
    4674     151.0604    -169.1344
    4675     157.3698    -153.9484
    4676     164.2599    -156.4752
    4677     162.3712    -156.6727
    4678     171.2891     176.3257
    4679     159.7775    -159.9923
    4680     156.2019    -154.3169
    4681     163.3262    -176.3480
    4682     172.9104    -165.8390
    4683     162.1648     176.7336
    4684     165.2668    -178.2461
    4685     171.8741    -168.0379
    4686     141.2556    -163.4203
    4687     162.0963    -175.3397
    4688     171.5869    -157.5117
    4689     158.4645    -166.5178
    4690     170.4317    -149.8238
    4691    -177.4819    -124.8360
    4692     174.7761    -142.6404
    4693     154.8045    -173.2699
    4694     164.6812    -144.6624
    4695     168.2271    -158.9190
    4696     157.6070    -152.9730
    4697     150.8214    -165.6040
    4698     170.6747    -157.4884
    4699     144.9324    -167.2489
    4700     172.9843    -161.1261
    4701     164.9900    -175.0418
    4702     172.8025    -150.9782
    4703     160.7786    -164.8473
    4704     159.7228    -156.2913
    4705     160.7865    -174.4595
    4706     162.7176    -162.4276
    4707     171.2639    -171.9804
    4708     157.1470    -165.2913
    4709     151.6312    -169.2161
    4710     141.7602    -167.4452
    4711     158.0857    -165.9541
    4712     153.4395     177.9963
    4713     167.1590    -165.4558
    4714     155.4080    -155.3588
    4715     159.0940    -164.9432
    4716     164.6470    -140.3826
    4717     175.7567    -154.9020
    4718     159.0543    -165.7811
    4719     144.4019    -167.4513
    4720     154.7897    -178.0983
    4721     162.4376    -149.2833
    4722     148.3990     176.3328
    4723     151.0058    -158.6048
    4724     151.9864    -174.2084
    4725     164.8109    -176.1386
    4726     149.5730    -172.3663
    4727     164.7357    -161.0381
    4728     173.2161    -160.0858
    4729     171.6079    -146.9823
    4730     161.3342    -146.9127
    4731     161.6160    -165.1425
    4732     176.3355    -160.4135
    4733     159.8238    -161.6981
    4734     151.1547    -170.5756
    4735     163.0407    -152.2600
    4736     176.1948     -51.9389
    4737     150.3046    -168.1384
    4738     178.4871    -179.1403
    4739     160.0146    -166.0414
    4740    -160.8727    -149.5722
    4741     153.0244    -162.8141
    4742     161.5805    -160.7274
    4743     160.2569    -167.8752
    4744     160.9377    -171.6228
    4745     151.1689    -173.7118
    4746     173.1132    -161.3598
    4747     160.5974    -167.7121
    4748    -177.4730    -178.0389
    4749     179.1127    -167.1575
    4750     174.4235    -159.1359
    4751     153.1560    -148.5694
    4752     178.6844    -163.8105
    4753     162.5205    -141.9245
    4754     164.4108    -143.0514
    4755     162.2840    -150.8530
    4756     156.7029    -164.6380
    4757     155.4985    -161.0693
    4758    -178.3475    -155.4058
    4759     159.4143    -164.4897
    4760     174.3743    -156.1538
    4761     151.4501    -174.4602
    4762     156.9822    -172.7702
    4763     154.3273    -152.2857
    4764     157.8481    -177.0333
    4765     173.8212    -168.3308
    4766     163.7111    -146.2465
    4767     143.4793    -153.7405
    4768     165.7367    -153.8360
    4769     163.1032    -167.1937
    4770     161.5104    -166.9998
    4771     171.7942    -168.7278
    4772     164.1580    -151.8842
    4773     158.1577    -156.9675
    4774     160.5283    -161.0847
    4775     150.1987    -148.2177
    4776     172.8577    -167.9290
    4777     161.3449    -178.5339
    4778     163.3104     -79.7790
    4779     159.7125    -176.3081
    4780     174.9886    -137.7866
    4781     161.7130    -147.4875
    4782     167.6671    -160.7102
    4783     174.0097    -151.8009
    4784    -176.5312    -166.3718
    4785     160.0003     179.3006
    4786     166.8616    -147.0114
    4787     151.2393    -149.5381
    4788     164.2677    -151.7343
    4789     158.4984    -159.1186
    4790     164.2832    -168.5916
    4791     161.0586    -149.5730
    4792     173.8437    -160.5594
    4793     146.3795    -150.0252
    4794     178.6419    -166.1043
    4795    -179.2305    -174.3968
    4796     167.4884    -172.6965
    4797     171.2815    -136.3417
    4798     152.6179    -167.4156
    4799     162.0773    -153.4308
    4800     150.6625    -159.9890
    4801     167.4110    -151.0406
    4802     156.2682    -168.6777
    4803     157.8577    -171.1471
    4804     163.5828    -166.0252
    4805     165.5237    -149.4412
    4806     176.5588    -163.0986
    4807     176.0919    -163.9374
    4808     152.4519    -164.4205
    4809     164.9408    -164.7911
    4810     173.5104    -144.7026
    4811     166.8211    -174.6121
    4812     154.0401     168.3231
    4813     151.3831    -169.1331
    4814     172.3923    -166.9948
    4815     169.7698    -155.1880
    4816     161.0440    -163.8952
    4817     155.7233    -156.9700
    4818    -177.1080    -156.7776
    4819     171.9058    -158.9106
    4820     163.4182    -157.8335
    4821     162.6847    -141.1871
    4822     160.8534    -137.2104
    4823     156.5474    -144.6850
    4824     155.0506    -172.3269
    4825     160.4754    -153.0874
    4826     167.9153    -159.2981
    4827     174.9026    -162.1849
    4828     174.3018     175.0816
    4829     150.8754    -171.4865
    4830     174.2883    -155.9620
    4831     176.0850    -149.4314
    4832     174.9930    -174.2776
    4833     132.4757    -173.4016
    4834     165.3015    -159.7871
    4835     160.7944    -166.0890
    4836     154.5872    -165.6602
    4837     165.2666    -165.1332
    4838     152.2948    -149.6116
    4839     165.3402    -153.6621
    4840     154.7005    -144.3609
    4841     169.3324    -162.3108
    4842     154.2790    -150.5110
    4843     149.8592    -167.3622
    4844    -177.1949    -157.7007
    4845     177.4485    -157.1931
    4846    -168.4768     -53.1411
    4847     155.7099    -154.2037
    4848    -170.8158    -137.0465
    4849     168.4401    -175.3668
    4850    -175.7631     -52.7783
    4851     169.1584    -170.0446
    4852     154.4570    -148.5668
    4853     168.8210    -150.1665
    4854     160.2708    -169.8778
    4855     162.7930    -167.1775
    4856     166.6790    -167.0351
    4857     151.9841    -161.7991
    4858     168.6731    -163.0431
    4859     165.3953    -149.3366
    4860     166.7205    -150.9191
    4861     158.9880    -174.0848
    4862     168.1095    -148.2786
    4863     164.8086    -170.8472
    4864     175.5901    -173.6158
    4865     161.4076    -172.2142
    4866     159.9956    -166.6612
    4867     163.6042    -175.3615
    4868     165.6244    -141.0324
    4869     169.5165    -173.2334
    4870     173.9822    -149.8180
    4871     142.5998    -158.3130
    4872     166.7822    -173.3605
    4873     167.9344    -176.4707
    4874     149.2560    -156.7732
    4875     178.2101    -172.6515
    4876     166.5479    -152.3845
    4877     171.8003    -166.8797
    4878     158.2129    -156.4505
    4879     160.3532    -152.7684
    4880     162.2101     178.8867
    4881     163.2818    -170.6252
    4882     150.2615    -155.3454
    4883     142.5444     171.7220
    4884     167.2156    -170.2079
    4885     170.2236    -178.1146
    4886     159.3963    -166.3388
    4887     168.0684    -163.5198
    4888     151.8537    -162.6862
    4889     157.1153    -173.1825
    4890     153.6719    -170.5694
    4891     167.4694    -149.0991
    4892     158.3026    -174.4783
    4893     158.9076     179.1834
    4894     149.4352    -163.4177
    4895     179.0133    -167.3158
    4896     171.2841    -147.7902
    4897     157.9755     178.4735
    4898     173.7629    -155.8641
    4899     168.2251    -176.7104
    4900     159.2050     168.5237
    4901     147.0137    -173.6722
    4902    -177.8626    -152.8877
    4903     162.1002    -154.9676
    4904     151.1675    -167.5971
    4905     169.1697    -128.7793
    4906     156.7904    -157.8363
    4907     140.6211    -170.4561
    4908     158.8588    -170.2074
    4909     163.8745    -152.6548
    4910     174.9720    -154.1006
    4911     163.6534    -166.9045
    4912     160.8457    -169.7166
    4913     156.8551    -176.2106
    4914     157.7939    -172.0300
    4915     164.0858    -151.4718
    4916    -179.7826    -143.5613
    4917     156.0884    -155.3319
    4918     160.1230    -168.3470
    4919     163.0561    -154.0759
    4920     173.0019     179.3594
    4921     143.5250    -165.2746
    4922     154.5501    -169.3025
    4923     153.3058    -151.0833
    4924     160.5380    -159.4837
    4925     162.5453    -166.4742
    4926     173.6826    -156.3225
    4927     155.8025     158.0695
    4928     164.9897    -163.8471
    4929     155.1800    -164.2216
    4930     176.3165    -163.4123
    4931     172.2962    -135.9064
    4932     164.2815    -127.3767
    4933     146.4434    -171.1015
    4934     160.6291    -160.5683
    4935     154.9068    -176.3617
    4936     179.0657    -147.6148
    4937     160.4255    -164.0266
    4938     164.8543    -163.5769
    4939     161.5620    -152.9269
    4940     168.8620    -153.7181
    4941     170.7483    -166.5125
    4942     169.2314    -169.6412
    4943    -175.2072    -101.3763
    4944     158.3881    -166.5550
    4945     167.7697     175.8545
    4946     152.9296    -151.9123
    4947     163.8552     165.9903
    4948     146.3182    -177.2070
    4949     152.3902    -169.0974
    4950     169.6639    -155.9351
    4951     170.1322    -150.7970
    4952     153.7408    -174.5673
    4953     168.3256    -129.5135
    4954     158.5868    -155.0952
    4955     167.8795     178.4901
    4956     160.2178    -134.8506
    4957     161.9592    -162.5411
    4958     142.4350    -159.8980
    4959     172.1225    -155.7521
    4960     160.7035    -160.1723
    4961     149.7812    -175.9036
    4962     178.5554    -153.7631
    4963     165.5536    -157.3359
    4964     162.1116    -153.1997
    4965     149.7281     173.4911
    4966     161.5732    -169.8852
    4967    -177.8578     -62.5976
    4968     157.8803    -159.5410
    4969     179.4600    -141.7976
    4970     151.4132    -167.8556
    4971     167.5627    -149.9649
    4972     147.3614    -158.8387
    4973     167.8354    -157.2018
    4974     150.9593    -161.3253
    4975     168.6723     179.4851
    4976     156.5452    -142.1787
    4977     173.6209    -145.3713
    4978     176.7710     173.4866
    4979     171.1144    -154.3058
    4980     159.7669    -163.6595
    4981     173.2650    -133.9798
    4982     154.1771    -153.5800
    4983     167.4638    -177.1732
    4984     163.7946    -161.8446
    4985     165.2769    -178.3391
    4986     160.6243    -157.5442
    4987     158.6675    -160.7662
    4988     174.4948    -163.7747
    4989     162.1040    -164.9922
    4990     171.5005    -172.6936
    4991     150.2771    -143.7980
    4992     170.6338    -151.9610
    4993     172.5108    -170.0483
    4994     169.0419    -162.7248
    4995     174.7264    -163.1631
    4996     168.8379    -142.9228
    4997     176.3406    -176.1444
    4998     163.1689    -159.6210
    4999     171.5930    -148.6401
    5000     171.7047    -138.8388
    5001     165.3466    -173.3803
    5002     157.5935    -156.1973
    5003     170.5305    -166.0069
    5004     163.2696    -177.1157
    5005     172.1850    -167.3266
    5006     162.9332    -162.3863
    5007     163.7467    -178.0245
    5008     163.7706    -173.7587
    5009     169.7937    -165.7061
    5010     166.3078    -142.1848
    5011     163.1217    -156.8536
    5012     168.2822    -154.6008
    5013     161.1477    -163.8074
    5014     166.5789    -147.0891
    5015     161.6936    -169.4979
    5016     167.4096     179.6390
    5017     156.1211    -161.5801
    5018     159.8877    -157.6490
    5019     167.1306    -172.6032
    5020     156.8852    -175.4005
    5021     162.1846    -152.4423
    5022     173.0325    -162.7304
    5023     143.8182    -151.2784
    5024     155.9145    -136.3678
    5025     159.3384    -173.0598
    5026     144.0383    -154.2141
    5027     153.2621     178.2299
    5028     167.8868    -179.8458
    5029     152.9291    -170.0451
    5030     167.7851    -162.2033
    5031     134.3228    -164.4287
    5032     164.8322    -173.2940
    5033     150.8321    -169.0316
    5034     173.0662    -159.1096
    5035     158.9949    -159.3177
    5036    -177.7510    -143.2426
    5037     178.7384    -134.7221
    5038     162.5850    -170.8048
    5039     147.9135     173.8371
    5040     166.8497    -167.1906
    5041     153.7715    -169.3377
    5042     153.4343    -166.2100
    5043     151.1288     177.7589
    5044    -177.7968    -150.0114
    5045     173.7331     178.0700
    5046     162.7231    -157.0935
    5047     167.7093    -155.6489
    5048     155.9467    -161.8665
    5049     165.8664    -158.9901
    5050     171.1665    -173.7283
    5051     170.2332    -144.1737
    5052     157.7733    -167.5008
    5053     149.9736    -177.3901
    5054     156.9049    -148.9821
    5055     165.2828    -158.8344
    5056     161.7245    -170.9572
    5057     164.7118    -158.5416
    5058     168.7080    -156.1684
    5059     165.5723    -162.2656
    5060     166.6507    -156.2267
    5061     166.6917    -157.5184
    5062     160.1019    -163.3881
    5063     164.8935    -174.0702
    5064     155.8980    -160.3857
    5065     163.7717    -134.2384
    5066     164.0824    -165.0038
    5067     167.6548    -144.9171
    5068     156.7181    -154.7796
    5069     164.6468    -171.2424
    5070     150.0641    -154.8641
    5071     166.2509    -169.1517
    5072     171.5708    -151.8003
    5073     164.5816    -178.8600
    5074     153.3047    -173.3504
    5075     156.8825     174.5889
    5076     157.9011     173.7796
    5077     159.3612    -176.8916
    5078    -176.1330    -154.9118
    5079     157.1699    -160.8487
    5080     160.9680    -172.5283
    5081     166.4746    -153.2496
    5082     161.8057    -168.9536
    5083     179.6195    -153.3060
    5084     161.5509    -166.3026
    5085     156.7299    -152.1080
    5086     159.7619    -160.7360
    5087     162.9893    -166.6274
    5088     168.2871    -145.8052
    5089     154.1565    -163.7136
    5090     165.4865    -169.2559
    5091     165.2960    -144.0866
    5092    -175.6421    -152.1671
    5093     148.0529    -152.1186
    5094     165.7127    -160.4343
    5095     156.0444    -178.1094
    5096     158.1164    -175.4231
    5097     151.0588     172.9232
    5098     150.6681    -157.9471
    5099     162.1464     179.1316
    5100     158.7132    -165.4973
    5101     157.2639    -167.9647
    5102     174.7157    -158.8797
    5103     155.3649    -165.8024
    5104     170.6993    -163.6476
    5105     142.8548    -179.7361
    5106     165.3076    -152.8869
    5107     161.1162    -168.0636
    5108     170.1639    -157.7803
    5109     170.1178    -153.8447
    5110     159.1356    -162.2008
    5111     161.2521    -169.2100
    5112     145.9090    -166.9952
    5113     152.7763    -166.7423
    5114     165.6387     172.9266
    5115     161.6384    -156.9328
    5116     145.9839    -166.0755
    5117     161.4413    -166.9662
    5118     169.0875    -142.1632
    5119     157.5965    -154.1395
    5120     149.4271    -163.1792
    5121     172.1910     -68.1258
    5122     155.1627     176.0651
    5123     156.7974    -175.8864
    5124     148.0147     175.1048
    5125     167.9420    -176.7739
    5126     179.0179    -172.3984
    5127    -169.0385    -156.1171
    5128     176.4903    -151.8341
    5129     167.8775    -161.3685
    5130     161.5453    -165.6661
    5131     155.3591    -169.8866
    5132     173.1740    -158.8615
    5133     153.5985    -170.5910
    5134    -162.0361    -153.8895
    5135     156.6524    -153.8961
    5136     147.3434    -160.1437
    5137     164.5603    -167.9246
    5138     168.4594     174.0431
    5139     150.1992    -158.3779
    5140    -178.8795    -159.1474
    5141     155.2366    -171.6909
    5142     153.1548    -167.2591
    5143     164.3095    -148.7752
    5144     174.5549    -168.4594
    5145     173.0375     179.7559
    5146     168.9801     179.3013
    5147     151.7907     176.9775
    5148     162.9058    -149.4597
    5149     148.8283    -146.6316
    5150    -167.2081    -162.1906
    5151     160.6437    -155.3968
    5152     162.7172    -172.9541
    5153     165.0406    -165.3712
    5154     167.2224    -163.4019
    5155     153.4909    -158.4860
    5156     172.2640    -153.0603
    5157     160.8214    -155.3388
    5158     166.0041    -152.8187
    5159     178.5826    -159.0688
    5160     149.3677    -157.4587
    5161     155.6252    -141.9651
    5162    -173.2242    -156.7905
    5163     155.6823    -175.8054
    5164    -179.1259    -147.3237
    5165     169.0822     179.9148
    5166     164.1434    -170.0916
    5167     165.7066     169.3444
    5168     150.0140    -143.3024
    5169     163.7067    -165.1698
    5170     172.6403    -150.7136
    5171     165.9377    -154.1036
    5172     161.6289    -165.4877
    5173     166.3825    -138.0865
    5174     149.4157    -176.6396
    5175     153.0578     176.5477
    5176     145.4664    -170.7033
    5177     155.1175    -146.4978
    5178     162.9434    -158.8321
    5179     155.3399    -179.1850
    5180     156.3398    -150.6577
    5181     146.7498    -176.1291
    5182     178.9773    -102.7487
    5183     159.5500    -157.4980
    5184     167.5276    -162.0872
    5185     154.4245    -168.6684
    5186     177.8900    -175.5571
    5187     142.2935    -171.8157
    5188     170.7749    -145.9588
    5189     167.8140    -164.4117
    5190     162.6281    -153.8967
    5191     162.9715    -168.4678
    5192     158.0279    -149.1301
    5193     165.5428    -134.9596
    5194     163.2100     176.4773
    5195    -178.1463    -176.4735
    5196     161.6704    -144.7079
    5197     171.7694    -177.7685
    5198    -175.5969    -168.4717
    5199     158.6542     172.2365
    5200     167.6288    -149.2757
    5201     176.0084    -162.0667
    5202     167.4332    -175.3243
    5203     161.9687    -162.2361
    5204     169.6176    -154.9245
    5205     169.3709    -179.6110
    5206     158.5640     166.2707
    5207     172.0308    -142.1190
    5208     163.2945    -179.0739
    5209     158.2937    -163.7082
    5210     162.3044    -174.6411
    5211     164.5716    -172.6211
    5212     154.8029    -174.1505
    5213     163.3423    -146.9439
    5214     161.1359    -154.9816
    5215     163.7321    -155.6927
    5216     171.2891     176.3257
    5217     164.0183    -166.9692
    5218     165.8731    -154.6573
    5219     159.1850     166.7047
    5220    -175.3747    -143.2708
    5221     161.5214    -161.7664
    5222     155.1781    -170.7700
    5223     157.5188    -165.8842
    5224     167.5367    -165.1087
    5225     169.9180    -142.7013
    5226     168.1224    -174.8825
    5227     151.6923    -167.1049
    5228     157.9010    -149.7498
    5229     162.2576    -163.3877
    5230     167.7848    -159.8987
    5231     149.2080    -161.7683
    5232     167.5583    -160.9144
    5233     162.9836    -173.7870
    5234     169.9868    -171.7736
    5235     167.2516    -169.0463
    5236     167.3803     167.3971
    5237     175.3557    -162.7936
    5238     158.5429    -141.5164
    5239     165.2637    -165.3853
    5240     164.8755    -141.7595
    5241     158.6284    -153.2614
    5242    -179.5128    -154.0118
    5243     158.0196    -165.8617
    5244     177.6823    -171.2648
    5245    -178.5398    -171.6284
    5246     165.1799    -151.9105
    5247     159.3870    -142.3506
    5248     136.8987    -174.6381
    5249     176.5092    -162.8819
    5250     166.6290    -157.5201
    5251     162.4740    -168.4862
    5252     161.7991    -171.5510
    5253     145.6910     174.5068
    5254     151.8984    -173.9055
    5255     172.3051    -148.7974
    5256     167.9590    -170.6141
    5257     178.2516    -134.5601
    5258     171.0822    -141.6224
    5259     165.3130    -164.5008
    5260     168.2773    -157.5494
    5261     170.2847    -179.2763
    5262     161.5704    -141.8293
    5263     165.5547    -166.5570
    5264     156.8757    -158.0042
    5265     161.2408     171.6678
    5266     146.3317    -159.2820
    5267     145.8180    -153.2241
    5268    -177.9546    -174.1712
    5269     150.1008    -177.2612
    5270     154.6790    -158.5584
    5271     158.4402    -166.6641
    5272     155.6807    -173.1056
    5273     162.2391    -165.9679
    5274     163.2701    -152.7182
    5275     146.7831    -153.6414
    5276     163.6506     178.8302
    5277     171.8820    -168.1975
    5278     167.4786    -143.3797
    5279     176.9345    -161.0388
    5280     161.7777    -149.7145
    5281     175.3406    -165.7534
    5282     166.9600    -167.7470
    5283     160.4093    -169.2958
    5284     167.0134    -167.8694
    5285     161.5018    -142.9582
    5286     165.8694    -144.0557
    5287    -174.1235    -146.2312
    5288     169.9949    -169.1376
    5289     165.6313     -68.2726
    5290     158.4229    -157.3113
    5291    -177.9947    -151.5473
    5292     160.3936    -158.7130
    5293     163.2355    -154.5715
    5294     160.8261    -151.1585
    5295     158.1807     178.6003
    5296     161.3020    -173.1200
    5297     159.7548    -165.8218
    5298     163.4133    -171.0662
    5299     164.1121    -177.1955
    5300     158.5832    -174.5998
    5301     160.8878    -152.2566
    5302     161.2113    -141.4758
    5303     155.3458    -176.0604
    5304     168.9944    -146.9668
    5305     155.6206    -170.0710
    5306     161.3861    -176.7215
    5307    -179.5775    -174.7741
    5308     159.1711    -170.0408
    5309     177.7486    -148.9384
    5310     167.4861    -167.7751
    5311     166.7180    -151.5983
    5312     167.4243    -164.4517
    5313     177.4632    -175.5090
    5314     156.0799     172.6898
    5315     159.9524    -134.3770
    5316     167.2586    -156.9417
    5317     176.4759    -161.2242
    5318     167.1064    -165.1327
    5319     158.3036    -163.2495
    5320     156.1708     169.7760
    5321     151.7406    -158.4720
    5322     161.8768    -155.9846
    5323     145.9720    -173.7210
    5324     156.8886    -175.1698
    5325     156.7801    -152.5664
    5326    -172.3077    -148.4576
    5327     151.3136    -170.6178
    5328     153.2417    -162.2853
    5329     163.8782    -169.6288
    5330     169.3400    -175.1391
    5331     155.5445    -176.0816
    5332    -179.2839    -147.9497
    5333     166.1566    -150.7720
    5334     157.6298    -162.4442
    5335     163.3396    -152.0919
    5336     164.5938    -165.5902
    5337     152.0996    -156.3634
    5338    -178.3619    -153.3914
    5339     177.7367    -138.3682
    5340     166.1270    -174.3192
    5341    -168.3533    -117.7339
    5342     146.9809    -161.5445
    5343     167.6250    -156.2917
    5344     157.1132    -163.6794
    5345     161.3620    -146.5961
    5346     161.5097    -167.7666
    5347     151.4920    -152.0695
    5348     155.9073    -167.5206
    5349     161.7970    -174.5764
    5350     158.1727    -175.3271
    5351     172.2249    -171.6048
    5352     161.0310    -173.7807
    5353     156.3615     177.8951
    5354     169.5642    -178.6098
    5355     158.1630     176.2974
    5356     173.4651    -149.3472
    5357     166.5911    -164.8771
    5358     164.3173    -172.8621
    5359     173.1116    -161.0367
    5360     157.0537    -164.4705
    5361     172.0446    -172.5207
    5362     162.5164     -57.5576
    5363     163.5318     -59.4481
    5364     171.5447    -165.4362
    5365     168.0272    -158.4365
    5366     156.9546     176.9799
    5367     172.6289    -169.6877
    5368     161.2392    -173.9563
    5369     156.4681    -151.0903
    5370     154.7318    -150.6669
    5371     158.1135    -159.5173
    5372     153.1845    -164.0523
    5373     153.0332    -150.7971
    5374     176.6551    -157.6398
    5375     163.8492    -163.7177
    5376     164.1076    -160.0396
    5377     150.3773    -157.5700
    5378     168.7624    -175.1386
    5379     159.0136    -177.7754
    5380     155.8019    -162.8124
    5381     151.9887    -166.3543
    5382     162.9460    -142.1318
    5383     173.8504    -174.6281
    5384     157.7098    -154.9464
    5385     150.6738    -155.0595
    5386     170.3580    -140.7791
    5387     165.2434    -162.9591
    5388     159.5768    -156.5971
    5389    -178.5621    -168.3873
    5390     161.3552    -156.6419
    5391     169.7864    -161.8620
    5392     171.1509     177.2074
    5393     158.0658    -149.8392
    5394     143.4305    -169.9906
    5395     150.0204    -174.4905
    5396     176.9174    -143.9899
    5397     146.9371     175.2944
    5398     155.2810    -162.6533
    5399     149.0151     173.2869
    5400     155.8944    -147.3078
    5401     158.9439    -157.5802
    5402     169.5438    -156.8469
    5403     151.0277    -165.9026
    5404     157.6260    -162.8695
    5405     163.8004    -170.0176
    5406     170.4966    -173.8679
    5407     158.2260    -176.0307
    5408     152.6744    -167.6998
    5409     157.1533    -169.1767
    5410     167.6549    -154.5482
    5411     164.9927    -140.6566
    5412     163.7568    -151.5347
    5413     145.8098    -158.0081
    5414     172.4248    -149.4828
    5415     153.6619    -169.7966
    5416     171.2039    -154.6786
    5417     176.0060    -144.0381
    5418     163.9260    -169.4569
    5419     153.1024    -160.7225
    5420     152.8498    -172.3625
    5421     157.2454    -149.3379
    5422     158.4207    -159.3848
    5423     176.4185    -169.3225
    5424     170.5514    -144.5744
    5425     153.5427     172.4782
    5426     154.0694    -164.9229
    5427     163.7193    -166.0977
    5428     152.8735    -160.9416
    5429     159.3106    -178.1838
    5430     155.2633    -133.3005
    5431     153.8065    -173.8173
    5432     148.1151    -176.4416
    5433     170.0202    -153.3461
    5434     150.6091    -161.9024
    5435     152.5421    -159.5238
    5436     166.5699    -163.6008
    5437     162.8254    -146.4946
    5438     165.1597    -160.8147
    5439     168.9621    -171.5902
    5440     152.9761    -159.9000
    5441     178.5246    -149.5194
    5442     158.1605    -158.8205
    5443     162.5037    -132.4178
    5444     158.8803    -179.8658
    5445     153.4187    -165.6761
    5446     150.2757    -165.7689
    5447     143.8358    -178.2247
    5448     172.9220    -168.4482
    5449     169.8536    -154.1684
    5450     158.6035     177.7806
    5451     159.7739    -145.9096
