,loop-open,asp-open,loop-closed,asp-closed
67.14,1.9144834619585562,2.412673772833029,3.85371881087167,4.708130154274538
67.145,1.8993819580551812,3.1273742659896966,3.693142917899295,3.6070882954148904
67.15,1.8332661393695966,2.3873862936082086,3.871957075078261,4.5609233066637715
67.155,2.0182149417063093,2.6967220482650363,3.9019525279008516,4.344618271048282
67.16,1.8462525044780025,2.6451048069701755,3.6590998028560673,4.1522319364311
67.165,1.8467911933409604,2.8094936673573025,3.7461583972913397,4.1184547044152495
67.17,1.8617629482007787,2.8448704402345335,3.732192802232319,4.059298784965267
67.175,1.8644448939117473,3.053814379841501,3.6703347523494467,3.8000319339549615
67.18,1.8124575152255418,2.9895026177526662,3.452896186825094,3.8436853988787263
67.185,1.7659694663822563,3.186991021690816,3.5879524747088944,3.673412281967653
67.19,1.9728198106816126,3.3207839661259935,3.3739999526938727,3.407130799412863
67.19500000000001,1.7811044190523355,2.7327787244203186,3.7598184124492664,3.911762184083868
67.2,1.8943200333660946,2.9393118954332937,3.7053293312553635,4.022612708001529
67.205,1.8115848139066475,2.9445110888024706,3.390277462202349,3.7816750881675043
67.21000000000001,1.9087210262394088,2.8701566423039218,3.4739547198365623,3.937966237076718
67.215,1.8728987282598075,3.0369486799554917,3.499138419009968,3.7519753538708622
67.22,1.9891401390890124,3.5357839881336535,3.474782221275949,3.398270458088867
67.225,2.2118136398786628,3.467587305252804,3.291409707697396,3.3996861314647666
67.23,1.8386766921741615,2.693132115763712,3.72501493688999,4.032226835681394
67.235,2.1981390862475023,3.396936592470795,3.714407757774484,3.610898720921043
67.24,1.9320654980461296,2.5713004024622275,3.7632877881720423,4.272629415166897
67.245,1.9707652085018046,2.736324677371247,3.7101720957860507,3.9700360024549206
67.25,2.0176949521421603,2.772354103889534,3.358149275388345,4.029670664892267
67.255,1.8354112142882508,2.820527726553167,3.569953287626273,3.877727214443197
67.26,1.7769206257801737,2.5884561452131276,3.865386920889338,4.14681607413883
67.265,1.9030014291403747,2.7141179997178875,3.577499478211706,3.9889460889230692
67.27,1.8002435972643822,2.093841217927754,3.8978138021447784,4.519887081297868
67.275,1.914698013341605,2.8616248736164667,3.6379401672755725,3.776385432408076
67.28,1.7930152033502118,2.5567079470553895,3.599687758262481,4.063924931293678
67.285,1.8088512763270592,2.4382438494715113,3.5891426179235433,4.2220554436589905
67.29,1.8306342505090265,2.9371873419612022,3.807192940401402,3.795575877632206
67.295,1.8875806077566857,2.765246143480251,3.7322535087352904,3.9751633602789394
67.3,1.9672726277748749,2.8287016796520836,3.5144070389925552,3.7681107538843603
67.305,1.8564386290013701,2.6073942192319604,3.8006093432835035,4.030085608637902
67.31,1.9281904270804708,2.581947420350868,3.9008936591455847,4.1596394989011785
67.315,1.8397617175804992,2.8152488584484816,3.795914760795234,3.7857144123132014
67.32000000000001,2.161723171266172,3.0298038891168164,3.468601357601821,3.690970105912671
67.325,1.914382257462586,2.5084829720512647,3.9586896212697997,4.326485122604331
67.33,1.9108748106784978,2.6073340048207956,3.7365678273621605,4.033548355312233
67.33500000000001,1.927126815280173,2.8950665630830152,3.4595746038244997,3.7046506322419552
67.34,1.8838939329691797,2.8135459451616405,3.469139380078318,3.792203391604486
67.345,2.1774423780201797,3.250603747817429,3.1941701347235805,3.3671259805007527
67.35,1.7505266714508116,2.7791966816969556,3.4536347574678135,3.8248688372752797
67.355,1.860832676104643,2.798628192118639,3.5278780508893686,3.8496367062557786
67.36,2.0256175927576976,3.482591709631654,3.203496805414328,3.115552863447114
67.365,1.9389596853009576,2.886115171534549,3.365524496369189,3.8005899205765874
67.37,2.090923833177856,3.603840917128108,3.2625019779778337,3.1998958717212025
67.375,1.8901667972676208,2.702731438950301,3.5960951824245995,3.9591596691747752
67.38,1.8200243944355259,2.6130480652103634,3.4707762942911846,4.105967759185143
67.385,2.021654530547936,2.9027514346578274,3.413523755516156,3.7187287001285294
67.39,2.07786321808885,3.328197972735808,3.424179224443587,3.406048926671967
67.395,1.9464403929405263,3.117491813837244,3.4461089256916013,3.5740150888440136
67.4,2.082465865994178,2.855342008399281,3.3322362257772453,3.7616217053699197
67.405,1.9228166313466524,3.16155697628452,3.5775783971533768,3.549618385421653
67.41,1.7940239631117172,2.8883969262808065,3.890664175109925,3.8601114067531057
67.415,1.8409006160006476,2.42780610863107,3.5423948470212507,4.195406397671852
67.42,1.9045446466383706,2.965059706294645,3.6009388912021785,3.6205340233733097
67.425,2.0848989248605863,2.851396998607421,3.213482434278094,3.764748990606789
67.43,2.042708111215279,3.221130635523363,3.2098594770016033,3.3694514670425537
67.435,2.147300434988804,3.123415319132433,3.2835453051924013,3.70000110047649
67.44,1.8987597229616417,2.865757487331989,3.403617667372426,3.8237732844904846
67.44500000000001,2.2037420632641394,3.2044182741574017,3.177422524783207,3.5318222716763223
67.45,2.0933275475356297,3.2897244318435233,3.43249143614921,3.3024475824641977
67.455,2.05079126056981,2.97429422049441,3.2744410930736785,3.6685954090782267
67.46000000000001,1.8452502089042948,2.517686700419815,3.53499735637661,4.120673448481899
67.465,1.9735474449902701,2.607090145432181,3.410191941912728,4.058872705386822
67.47,1.9888179418654215,2.5579073020324903,3.5761809519404695,4.128079367732802
67.475,1.9538701013540933,2.939097976593806,3.570605748136004,3.9142656260832007
67.48,1.9819944729789976,2.405589492395052,3.663637101973439,4.28891090860787
67.485,1.9956672166056821,2.9175666512759366,3.5993137486394473,3.792768108275042
67.49,1.990650127479092,3.019435641971761,3.450909347827828,3.718088975915584
67.495,2.2677904332133934,3.041068624612706,3.288183362849122,3.6375140215637196
67.5,2.34785725326097,3.632058862633802,3.570709337022619,3.467935806956361
67.505,2.007371617623909,3.23496041128292,3.727332686444637,3.450212063826622
67.51,1.9277038894243252,2.7259854365964062,3.831182017383929,3.917516951589377
67.515,1.79833333630395,2.2941187011720245,3.7173244294690893,4.365079135103965
67.52,1.9462496488723309,2.807621122152531,3.541134450441049,3.7537769084475365
67.525,1.8168482240952204,2.5757654825931997,3.8268441277439007,4.00781763853005
67.53,2.0268311863934114,2.8041205930425694,3.3494529074121195,3.825287740139579
67.535,1.8392524151880791,2.49625836035791,3.9456389400275738,4.0775202951510945
67.54,2.118544932487547,2.9486007585553646,3.5814529806482773,3.6748156138642867
67.545,1.9301996081072668,2.7923128577565133,3.90746496592015,3.8451858537023016
67.55,1.9066280617477818,2.86634094816933,3.6555501648992412,3.728615197298062
67.555,1.9546903325028662,2.750886183398623,3.3780564410073346,3.8307421941477573
67.56,2.02963476883131,3.5914157375408693,3.4650531445250663,3.032087366713607
67.565,1.8963117486035856,2.800429469726478,3.6497956623978096,3.9406308446880276
67.57000000000001,1.9889577976698445,2.853839575606114,3.541919110286043,3.7328406382744035
67.575,1.7728119098904802,2.183564162750107,3.451721694921243,4.417912166414188
67.58,1.9769888616432196,2.9333429164998095,3.32560412891675,3.8824581100924362
67.58500000000001,2.058430547736057,2.7474645435625806,3.3971552963830423,3.887319171434116
67.59,2.0477390763804775,2.866412882346629,3.370282306673268,4.014571815836667
67.595,1.8833630054388124,3.0093700093841793,3.5648595611144827,3.6916767924680385
67.6,2.0333161666992408,2.9861341927082043,3.631940406899392,3.66079271329015
67.605,2.0523222502655036,3.2830481633591453,3.7850890009881755,3.392212321616507
67.61,2.19870236365629,3.7074136844633854,3.755297939876936,3.259389766706909
67.615,1.9750237782128053,3.1846092223712588,3.7678042534759295,3.476832206587605
67.62,2.0080430431095073,2.8444132734023233,3.70308819508963,4.020160274084952
67.625,1.9296538659271683,2.8693376398859347,4.00089718163813,3.8396392986030605
67.63,1.8207771354401505,2.7970752684336437,3.590812143142286,3.8113382034443757
67.635,1.918724234390618,2.568133585853961,3.684494107404021,4.173666408795163
67.64,1.9502319010839457,2.6539182905922627,3.7084307659726954,4.019978275579019
67.645,1.8929457671484573,2.3037357974351327,3.820939207158125,4.422572971611148
67.65,1.9758907447033138,2.625674375777395,3.707194221460965,4.165317278590227
67.655,1.9712138255609435,2.629537564532099,3.6762402142360804,4.0010908697467364
67.66,1.9497950989161914,2.4959257087333206,3.689183248451381,4.223821688909378
67.665,1.8986282267081038,2.6502860090509954,3.8337251538255863,4.312102902698834
67.67,1.968181755025504,2.8190058988011484,3.522073350646059,3.97870635238273
67.675,1.7583038751879736,2.1550158672479856,3.7855087378605266,4.5293312394319365
67.68,1.9122702382016235,2.6475834325227696,3.3525495832062355,3.9997716669618475
67.685,1.9496056138616875,2.6562823390880843,3.4855830463675663,4.071327871344084
67.69,2.0116185497835173,2.551439392314697,3.439962055896419,4.273273248460928
67.69500000000001,2.207954891914272,3.0714525831676642,3.2635865861588353,3.7574727819432385
67.7,1.95766941163509,2.814289820952886,3.7024231861493995,4.014918934681972
67.705,1.9780444683006477,2.814322700764625,3.4578087133404494,4.087055793186639
67.71000000000001,1.8184423768291962,2.624712615796039,3.776939246033074,4.213086033282837
67.715,1.9714211771654362,2.7449823333292698,3.4480468505399355,3.99711758901378
67.72,1.8173180427597901,2.807647254834649,3.693369119989495,3.849449914877873
67.725,1.8207194515576388,2.511190677873551,3.711180172649701,4.191955836381408
67.73,1.9795642129511002,2.9705313357608563,3.5547867401762043,3.8147753490555742
67.735,1.8856952752804348,3.065369682118975,3.4131532245595904,3.7467762517809655
67.74,2.2509134189499216,3.4110614584267087,3.217841259220728,3.1382910553565235
67.745,2.1097331589614066,2.9544677691283083,3.4141738254123766,3.6536756995392468
67.75,2.0361366270334904,2.615425732394171,3.7014558940111733,3.9510854100385253
67.755,1.801150568801464,2.5165542150519395,3.783938047595734,4.083813473088618
67.76,1.7884484212381482,2.9029554980999177,3.765609735388253,3.7164807193228797
67.765,1.8041659292390042,2.6064155201350787,3.9078242963550824,3.989366158198299
67.77,1.917176026673853,3.072149546275007,3.7413722197606187,3.486057283907469
67.775,2.116039271742603,2.640858719038527,3.6012331402416407,3.9476933951664543
67.78,2.127864364799822,2.719449361546491,3.2950062660784716,4.0003198775283115
67.785,2.028789284069313,2.773152387452064,3.3692832322305777,3.858232038747404
67.79,1.948591405727887,2.827579726575541,3.690848579099109,3.848919724657982
67.795,1.8975090555240663,2.8304457090609385,3.5663706444814802,3.7893231010340185
67.8,2.0668400428723523,2.94770860810891,3.462951076888471,3.651745958995069
67.805,1.8277764261918557,2.9232816068216185,3.617008088347975,3.6974925761352755
67.81,1.9257341437726234,2.9794362160801264,3.3625823069678864,3.611649166132037
67.815,2.042016047539025,2.987033808364848,3.518137155201334,3.6433710378019812
67.82000000000001,2.2414389969935735,3.0601188679326032,3.4852102262668754,3.518523566821067
67.825,2.0876405882962303,2.946969442473241,3.3500164345645262,3.876032774923134
67.83,2.1987443974043774,3.5341452987675304,3.2266646669266796,3.314227309798194
67.83500000000001,1.8719757657646152,3.006623916257925,3.6809041506249773,3.848755576680852
67.84,2.0930930691929315,3.014256874737835,3.584303311145374,3.7675062522646607
67.845,1.9712214071655632,2.9234293775635614,3.7354701741966534,3.8725297005404045
67.85,1.9902313538723195,3.0464978724652143,3.478740555370244,3.7858760411426764
67.855,1.8480359420960326,2.8172197846493194,3.7093900951621026,3.900775201549063
67.86,2.1150238720712378,3.0464110173058683,3.639082056159851,3.8390005694560587
67.865,1.9158103441304024,2.910165197921354,3.4588953477865942,3.8162868168839084
67.87,1.6305504383715363,2.3422432407069573,3.852768886786674,4.276771159322263
67.875,1.915370599470496,2.8501793157793514,3.9147296116567514,3.7860906872632394
67.88,1.978881685197533,2.8432298084773544,3.4879964260480736,3.85784805714189
67.885,1.7384044832128542,2.715567947758648,3.902439867035745,3.94452786108733
67.89,1.8568315424421102,2.5857272573673438,3.7595257523429693,4.0294798305233845
67.895,1.942138272325507,2.8528164993477327,3.5477789419965573,3.7783265323959676
67.9,1.8712176140170858,2.8175416625428724,3.54455753082726,3.815083459466728
67.905,1.9677132517368063,2.9401202103256807,3.387073010384023,3.636547461986417
67.91,2.049493644639717,2.9579254282235024,3.2784540037145855,3.6101516599112964
67.915,1.964453667822006,2.6515744415730973,3.8112970609258676,4.079921629337027
67.92,1.7273776649183672,2.9544352707831307,3.602707794665352,3.6931019722896443
67.925,1.865245489057287,2.795823418279965,3.792379715481206,3.8627101359167897
67.93,2.0454618642524576,3.0373823670279547,3.420902741416103,3.5747652879720535
67.935,1.8865568714922984,2.937310760289574,3.680853966329949,3.8632346703112668
67.94,2.0752913538777484,2.606725027623727,3.5906560372879297,4.0579467199286405
67.94500000000001,1.9503987677418677,2.571985401645319,3.5492234060244177,4.228591375247514
67.95,1.9669381104177284,3.1167056775274817,3.4979470049691552,3.5622357459293768
67.955,1.8344208443790364,3.0348364456434287,3.6861423786327805,3.6924129488352655
67.96000000000001,1.8575944212840023,2.7909233304974093,3.6051881639369014,3.893661806041808
67.965,1.931103920442713,2.7043438779464677,3.3656602741447417,4.052891764205067
67.97,2.0377000436001373,3.0695875087614493,3.2731250126215317,3.556379809060048
67.975,2.0138020867342155,2.6473487179435713,3.6188174274046676,3.9660801925742
67.98,2.1176643720051644,2.9472241780325064,3.2233721692143185,3.623277426769094
67.985,1.9606319224711133,2.8035525352246147,3.3857358400643487,3.784624747234539
67.99,2.051409515508247,2.8025666239929308,3.5104945613222225,3.756074727594561
67.995,2.093204863608779,2.9343282862082365,3.2501569658537717,3.835845182710721
68.0,1.9856846450833614,2.8790937300779307,3.475179546970818,3.8003180040622953
68.005,2.121221805834902,3.0807793867760083,3.6076154757448173,3.557290854227208
68.01,2.0281721146538527,2.7302171771013812,3.552233147103771,3.889770553219985
68.015,2.0597005400648345,2.786862393789526,3.424686758134826,3.780813832927195
68.02,2.219352472113729,2.8686253922057636,3.2530374054391222,3.7705402181317416
68.025,1.8945022918382146,2.5453173538693394,3.573580807237512,4.191947077460405
68.03,1.9711077511483603,2.5276013230888283,3.6501601827090897,4.198288733080563
68.035,2.0247272897920916,3.023346065584302,3.4512760520102925,3.64288517314048
68.04,1.8396737129805254,2.74445288119428,3.524477008719321,3.973099164345493
68.045,2.0406143021757734,2.9712648844344764,3.157860904864961,3.707202613230208
68.05,2.001756084767901,2.6680996033345634,3.4361284491270276,4.1596526774117955
68.055,1.971011148831953,3.09204838458183,3.367326381645457,3.6267672910815345
68.06,2.045968726653192,3.301184411041435,3.4056221088291427,3.332208873139288
68.065,1.7386674113877079,2.7293321544156366,3.788768379021848,4.005879285948009
68.07000000000001,2.036208046347392,3.1282095483072614,3.543593442212414,3.754314102067203
68.075,2.1546478081576557,2.9860060962809394,3.109250090764904,3.780157255671396
68.08,2.1533157070616444,3.059884092193712,3.261122096948738,3.5311720552147947
68.08500000000001,1.831931864709938,2.9583964674455143,3.4868229532066595,3.706536663404868
68.09,1.8929116229035703,2.3902979995525815,3.8107069120647346,4.200258244728796
68.095,1.8241435569738966,2.7176195591467676,3.700685689335675,3.9588183945056614
68.1,1.978019054582367,3.1810442796383356,3.5145609137575775,3.4960716684314086
68.105,1.7266777467380439,2.9390404839040607,3.730075733637505,3.8697684610513154
68.11,1.9058830521519947,2.7521014255001446,3.8320120532895903,3.9661699850503958
68.115,1.9083890307059876,2.7160044107527734,3.6535523266585805,3.88163028531992
68.12,1.756393506458795,2.7319255536189515,3.591838641848467,3.995043294264107
68.125,1.9314929379796202,3.056529194525607,3.5870300025351907,3.5601887351635155
68.13,2.1396525324570517,3.1609979732620515,3.3506098100113424,3.58032483334444
68.135,1.966796782124035,3.5001561459683055,3.564455352172713,3.139140812642329
68.14,2.124664862264248,3.003491300320174,3.3577191312686123,3.5957319906763825
68.145,2.1085813090689487,3.1894895900783413,3.3449722039518894,3.492699296347824
68.15,2.092117242382689,2.919564880789152,3.4959421177862864,3.6985605312190173
68.155,2.198441511450144,3.053519379152048,3.2835766506399766,3.5481758240430548
68.16,2.060389260414871,3.123855047269547,3.338339195203038,3.487683467052666
68.165,1.9702329026018712,2.955016851899111,3.686021609036898,3.622609346921617
68.17,2.381286154973508,3.3790480220188037,3.6572071804588813,3.3093863760062345
68.175,2.0931058916327525,2.867463591774479,3.589783018794474,3.8820030663499145
68.18,2.150879956708773,3.3050889889261184,3.5077864614672296,3.3429154384180166
68.185,2.0661022319993605,3.261923896848173,3.506438689348899,3.3311368526112215
68.19,2.03684351824838,2.4132510168772763,3.4564078086727608,4.219595852894628
68.19500000000001,2.0340161647291013,2.6959165416935353,3.3703549114668823,4.0046454486692555
68.2,1.929179128583594,2.8144767276097933,3.6547287412085936,3.8024980841736595
68.205,2.089402174515706,2.409723633119954,3.7321451744083647,4.251004093250077
68.21000000000001,1.9980634839342555,2.1062496052102344,3.5667462510042838,4.492625580081913
68.215,2.430729880841688,3.484757802042019,3.1083583695148294,3.1303307301863974
68.22,2.0572771585041045,2.8079557343951578,3.3907063963113084,3.7649078838107504
68.225,2.13609293947918,2.605462158320784,3.460686441687603,3.9703728240803273
68.23,1.9898821407395189,2.7263949122406284,3.83462260766545,3.920531664556997
68.235,2.0546939655709533,2.7483844497115033,3.5019560897191355,3.8364762986513434
68.24,1.9049829811169792,2.741255877157974,3.65831736198059,3.869766113374427
68.245,1.977692842686406,2.531504631671994,3.8577457236917923,4.1133114367874395
68.25,2.1017586538451978,3.189831294089259,3.457332354094586,3.3844803906037715
68.255,1.9893775177599604,2.968208535663173,3.645907162542762,3.65089044963388
68.26,2.1759567985212267,3.434292514305204,3.2955271669010804,3.1880188056316383
68.265,2.1109388638074043,2.739910670917364,3.4337084764020154,3.8900597921811335
68.27,1.956495198982974,2.793808336361958,3.4689096657351857,3.771914021730195
68.275,2.0691014322962857,2.678044581549953,3.4785963572938123,3.9083643941447623
68.28,1.9356531260876157,2.2709130992821125,3.908167246543745,4.333320601054662
68.285,1.9397995329705682,2.6844037125640283,3.693133892183375,4.029920760592201
68.29,2.09901637612396,2.998890791973584,3.5713146059489302,3.6159957746557243
68.295,1.679691911052889,2.3101307461282903,4.015505796144962,4.319174284514366
68.3,1.9420276896842754,2.622301424613722,3.927546320507566,4.07309312701196
68.305,2.1417949193247026,2.5793331014130394,3.349300876932228,4.06093334326451
68.31,2.1219985839422857,2.9707641672473883,3.4509674335806277,3.6885200136541276
68.315,2.127753644044977,2.8558239298433485,3.519714281349997,3.813637888667726
68.32000000000001,2.0265901426856643,2.63559146614173,3.6211716360175745,4.028187427474061
68.325,2.0700108364728074,2.516281601551074,3.75225408356643,4.0845812003921935
68.33,1.9763937308268573,2.884884161346181,3.623308417866209,3.758634736458025
68.33500000000001,2.0122574442095837,2.4107647560884047,3.5572900475921028,4.324478735218557
68.34,2.200072362597212,2.5665802764082537,3.367150931863816,4.200671376794868
68.345,1.9950484027450228,2.1358348955791278,3.8204252427657748,4.552841638289063
68.35000000000001,2.086769338905183,2.2603970808837457,3.6847165651822196,4.52671407845357
68.355,2.178856336792321,2.317111471382774,3.6043554639327877,4.384747746721519
68.36,2.0887284284750565,2.5429777052466243,3.5894018895644844,4.053236757879888
68.365,2.0374462688913835,2.787745444489068,3.5915608746700918,4.082190919999339
68.37,1.9858349173185137,2.893038068412756,3.355445858075135,3.7547627774028394
68.375,1.8924845026655852,2.508776051477987,3.5365242579284693,4.0845944758645
68.38,2.108693698247428,2.654321506609772,3.340191331298478,4.023203085292562
68.385,1.892529116997154,2.6331480329888883,3.569167425414917,3.982603461868552
68.39,2.1276337922718014,3.2346544893675713,3.204741752555566,3.3650876394490044
68.395,2.244869992999511,3.3735401681546313,3.373128964534206,3.358316310146822
68.4,2.162063710438209,2.328081753098593,3.2540806726749874,4.546709360740648
68.405,2.312944979891119,2.8876789347335214,2.9695295505003734,4.059867554922567
68.41,2.033724736949855,2.4817301119431914,3.3016689905430643,4.746983585865024
68.415,2.0128586095302374,2.351615736304547,3.4562168850862367,4.6032780133345685
68.42,2.2157577611195243,2.7574208330179215,3.266130605718931,4.013477888615852
68.425,2.299834896515912,2.690554571220098,3.4197811156868805,4.209430240641348
68.43,1.9960393277682669,2.557571634167813,3.570705880414566,4.508199964875482
68.435,1.8829862261483765,2.1035584315106535,3.5475813098020703,5.04499604817055
68.44,2.0705655227206097,2.4211046898107256,3.368547925250013,4.792015959638199
68.44500000000001,1.761607577733068,2.2832770057329834,3.614129002888842,4.790623244746805
68.45,1.9525755438652124,2.491397159754021,3.631609250383383,4.895763812917834
68.455,1.881553400554344,2.2243285612992234,3.4521096139417833,4.787267904619388
68.46000000000001,2.115556093114876,2.331286658585795,3.4020002132269034,4.651160069822779
68.465,1.941428623276155,2.3815982794603565,3.641101599752661,4.752318905394696
68.47,2.0914720072014754,2.6543343766730794,3.420137699793872,4.5099151871008205
68.47500000000001,1.9262651926452035,2.36997169627374,3.7054141083094745,4.63026221349366
68.48,1.9394815117284054,2.514361659542217,3.5726813030195674,4.548438189325124
68.485,1.9653800448180911,2.407635996513259,3.297985473184466,4.578321305436345
68.49,2.051474645123878,2.2985379722891315,3.4117292530425978,4.888724619702146
68.495,1.9100105229308912,2.392560836806244,3.540242828609891,4.752302326699565
68.5,1.9965167269575836,2.649964820591946,3.5036914974969817,4.327903226843395
68.505,2.0855854537322833,2.2367067921480053,3.3220082805688342,4.931838687870226
68.51,2.063015613711869,2.157615091820947,3.5010256218155913,5.050398253524186
68.515,1.948898727417247,2.321933514875121,3.435158678160674,4.862551338101284
68.52,1.8779310637847684,2.137723100486461,3.7765494152312287,5.071097729221273
68.525,2.116356312870355,2.872705869884368,3.266991261150153,4.101630618790315
68.53,2.151012469281007,2.775736636848155,3.2537885592350864,4.337940634582944
68.535,1.9764913094721732,2.4278470117655733,3.551651015414148,4.349996644122479
68.54,1.7915920260307205,1.706777534416849,3.605046210260106,4.917328591556439
68.545,1.932015666086331,2.451806317823342,3.5864648219301096,4.21095801180017
68.55,1.7529948829878572,2.380239064529866,3.7971493604326887,4.241808357829344
68.555,1.9760990570505614,2.275777943852399,3.7915753672966312,4.375595917550939
68.56,1.9281357886966017,2.2723693123188697,3.7013305339126203,4.349416135287798
68.565,2.041147920969044,2.5877312315597587,3.548990342981704,4.091096730156221
68.57000000000001,2.0004470943369963,2.61116117420585,3.666530235548422,4.027756063235317
68.575,1.8738785840053105,2.3317601833541834,3.94155959234098,4.455588880397481
68.58,2.216586145745096,2.412913478445042,3.549750361527366,4.459401432440961
68.58500000000001,2.213615036831767,2.8320403770584646,3.5321506158209304,3.9765545224777084
68.59,2.1659571783836107,2.3659077304187024,3.9055919251839555,4.622522591664724
68.595,2.0262417576340286,2.196225770016089,3.7882648956604887,4.5529754423191235
68.60000000000001,2.039196122060198,2.324479238457869,3.6520301077309862,4.533778528798975
68.605,2.014156523949604,2.400436977623358,3.8186940477065368,4.372118944231458
68.61,1.9681404835025895,2.206314292176215,3.518106690547483,4.540221266007928
68.615,2.0592957101695046,2.3881115299823517,3.6582846000331104,4.236831793201123
68.62,2.1930548249581094,2.3277485840617937,3.488875306516499,4.513623233493544
68.625,1.7411845995011965,2.089412982426974,3.8958090497029874,4.99693636810577
68.63,1.985817765752808,2.159025503832084,3.548984481098946,4.9135624088924414
68.635,1.9831152193033543,2.4815138525515095,3.369927092172382,4.177117623937812
68.64,2.1343202926147637,2.523161459143695,3.4686605799410946,4.209222826617621
68.645,1.991026700328257,2.2208655111724585,3.6439703186898713,4.44614420382483
68.65,2.153238791973673,2.6275671161624,3.2689140159419203,4.21524292829128
68.655,1.989876192973644,2.2250838404768385,3.5593982672639615,4.404122329820879
68.66,2.159575856227029,2.7433796810241904,3.262716750325819,3.899808952071872
68.665,1.9766759554199336,2.225443446678034,3.633910951108582,4.426636545171422
68.67,2.0336931625328956,2.5169662837358167,3.6809430386393096,4.178674002792781
68.675,2.106422236659616,2.298139093818472,3.6850502056332393,4.8981974951660145
68.68,2.156361188112782,2.6722723972557563,3.437940033708825,4.449105288711764
68.685,1.766000374854113,1.7895933330316498,3.8098791931197096,5.293982851913243
68.69,1.9006504721613444,1.942403625899298,3.541600731422085,5.110068944303165
68.69500000000001,1.8925514262121526,1.987626503703945,3.5459458957032477,4.943458046385216
68.7,1.975624684676763,2.114995381915856,3.4912530014847842,4.896310583050401
68.705,2.1834792176667723,2.3088905575650447,3.150616589795933,4.768992935802079
68.71000000000001,2.0763239891165823,2.2911697828540722,3.369366201182996,5.006759759475545
68.715,2.09929442875283,3.0557849519545934,3.4043490447828404,4.365179067348184
68.72,1.9744497911687553,2.3605504109196858,3.5003408190696543,4.527293392381711
68.72500000000001,2.082276658890319,2.6531432745875647,3.5809464171909875,4.438144773956032
68.73,2.054899716861458,2.339140314173207,3.5309228025917156,4.717507767312708
68.735,2.00527726808645,2.3026502287829054,3.745287771047775,4.8321278765778635
68.74,1.83121654681055,2.0829041070408385,3.912056429613707,4.914981928407897
68.745,1.9431676728152476,1.9973605337626172,3.918770992559774,5.035279891549853
68.75,2.2703292115227267,2.3822644794675054,4.082497632154634,4.677260114025184
68.755,1.971470048548887,2.393063932026761,3.6369598958808464,4.717725867247485
68.76,2.0295238034566014,2.5620265373325526,3.4589623169922796,4.70921251195796
68.765,1.751959436003119,2.2897914224621245,3.805784770841727,4.645448136002913
68.77,1.8079363277857472,2.0938783584907,3.64469231576249,4.8086068608009205
68.775,1.7995559547186295,2.2441789624347983,3.8296412738085146,4.83102665830906
68.78,1.8977689653886343,1.951569211640657,3.889439651390216,5.067750773962954
68.785,1.9481274922503409,2.2099052551936476,3.6975250615082547,4.727949456016994
68.79,2.0292752932008304,2.5852570712882366,3.3058736430183453,4.0186601522464676
68.795,1.6453395997703273,2.3033931883191605,3.800431555159778,4.283167696850129
68.8,1.7599225781636605,2.3368977992148814,3.8406134467642805,4.381282470830145
68.805,1.9713880015580842,2.5102210684726165,3.6021796684812664,4.093470057179951
68.81,1.7500995552623824,2.582244406133215,3.7825346655058714,4.071828909177191
68.815,1.6755272006218118,2.1860459431094563,3.815054564574132,4.533334490376532
68.82000000000001,1.935405031690421,2.5755357696856493,3.584193722063557,4.13177357777885
68.825,1.7556907207371895,2.519651819459853,3.734665599290293,4.090295396496082
68.83,1.8614334377927386,2.8077933404330633,3.8784345527433812,3.8510454743776124
68.83500000000001,2.028136132665409,3.4113620323695257,3.5841413794526535,3.234410076672534
68.84,2.028982841576633,3.183943436916486,3.6225796199110203,3.458574688828198
68.845,2.0084184684660435,2.8422216728520713,3.692264151305696,3.9089099681726758
68.85000000000001,1.8022563514668022,2.4554039734175723,3.934404407601661,4.245982455935925
68.855,1.7752570659963745,2.13647589488575,3.991609977466575,4.600240848932469
68.86,2.035070845612548,2.630694939714128,3.7074879231704716,4.050093429640568
68.865,1.9077435861770384,2.4776093225840463,3.9132166036038813,4.171471899416591
68.87,2.343733083703954,2.8468774894217206,3.6166127509620156,3.8797394841343817
68.875,2.1190475760645677,2.5890360441421856,3.8753291412982316,4.144593666600097
68.88,1.8256368830205458,2.03212414280635,4.090335323120201,4.565487479162549
68.885,2.057172982343443,2.3146407105466276,3.9082607270460037,4.427249365991871
68.89,1.986600491649361,2.330507775659317,3.8927485388280294,4.318002988693782
68.895,2.009963904369012,2.734969645675056,3.9227265517365963,4.06775553904109
68.9,1.9241932944525388,2.5719043039323615,3.785251955872633,4.171170430729523
68.905,2.170507626463411,2.750913539765034,3.682177028871,3.9970536739837095
68.91,2.0533202379933777,2.3655216132344563,4.073118713545978,4.32747951130126
68.915,2.1576895297335974,2.778174041254576,3.6523654214784953,3.8858117760881865
68.92,2.1141860636988743,2.9391037582662674,3.6038251051371324,3.715014710328877
68.925,1.8026967166465677,2.6595057046536796,3.7362473756733747,4.005985123059243
68.93,1.9519430891221201,2.602236048302381,3.7071136169742163,3.9688875002066
68.935,1.9858978354690344,2.369251052471986,3.867514384872582,4.330668247336876
68.94,2.2044153739709427,3.2385056043540814,3.555052130651983,3.6364465494760143
68.94500000000001,2.034241908759582,2.6248743331247812,3.8107500368390554,4.023551486039951
